tweet_id|text|date_id
517|lunes  de noviembre de    boletín de noticias por rarv  👇 https   t co    quédateencasa  felizdía  felizdomingo  noticias    sostenibilidad  colombia  success  business  sostenibilidadambiental  energy  medioambiente  forglobalgoals  rse  ods  |306
518|rt  yulderj  lunes  de noviembre de    boletín de noticias por rarv  👇 https   t co    quédateencasa  felizdía  felizdoming|306
519|entre   y    nacimientos menos debido a la recesión económica causada por el   en el eua  ¿cuántos menos en colombia  https   t co |306
520|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co  y explora el  reportetráficodeinternet  más información en https   t co dejkffhrud https   t co |306
521|rt  xhespanol  casos de   en al y el caribe a las   gmt del  de noviembre  jhu región     brasil     argentina |306
522|rt  noticieroslv  colombia registró  este domingo    nuevos casos de   y  fallecidos  con los que se elevó a   la cifra|306
523|rt  reporteya     coronavirus  colombia reportó este domingo   contagios nuevos del   y pasó de los   millones de infecci|306
524|📝a través de una  encuesta  se registra el impacto del   en el abastecimiento y  nutrición de hogares en zonas rurales y urbanas de méxico  guatemala  colombia  ecuador y chile 👇 https   t co |306
525|rt  alejaporrasc  la  ssaludboyaca da a conocer el informe del  de noviembre  frente a la ocupación hospitalaria y los casos en uci de  b|306
526|realidad y educación en colombia  pero es latinoamérica toda  incluyéndonos a nosotros  argentina  que nos creemos de otro continente  qué cambió y qué no con el     minutos que valen el tiempo  por    noticiascaracol https   t co mgfubntlkg|306
527|abro hilo   poblacionesfrontera   de  poblaciones cerca de la frontera con 🇧🇷🇻🇪🇪🇨🇵🇪🇵🇦 tienen reportado casos positivos 🦠 de    fuente  https   t co     ⬇️ https   t co |306
528|rt  coronavirusnewv  🌍   mundo  muertes por covid  en el último día   🇺🇸 eeuu  🇮🇹 italia  🇮🇳 india  🇮🇷 irán  🇷🇺 rusia  🇬🇧|306
529|efectividad de la vacuna de moderna   moderna confirma   de efectividad en su vacuna para casos severos de covid    salud   w radio colombia https   t co  a través de  wradiocolombia|306
530|claudia lópez quiere que  el  nunca se vaya de colombia  para poder utilizar los recursos públicos de bogotá  para su beneficio particular y politiquero  otra razón más que  suficiente para revocar a esta subalcalde   revocaraclaudiaesprioridad https   t co |306
531|buenos días gente  🌤☕️  es un placer informar que mis padres engrosan la fila de recuperados por   en colombia👏🏻👏🏻🙏🏻🇨🇴 gracias a dios y fuerza a todos los que van a salir de esto  vamos que se puede   |306
532| colombia   ¡increíble  niños del  chocó  periodistas de un noticiero estudiantil  consiguieron entrevistar a  ivanduque  hablaron sobre la vacuna del    por   julianntorresu  clic aquí para ver la nota completa  👇https   t co  https   t co |306
533|    noviembre  colombia  pediatría   reportan  uci   acumulamos    nuevos        recuperados        hospitalizados         uci         fallecidos        na     gráficas    casos niños  lt  y totales  fuente   inscolombia https   t co |306
534|    noviembre  colombia  pediatría  gráficas  de   casos fallecidos  atribuibles y no  na    casos uci y hospitalizados  fuente   inscolombia    acinnacional  amci colombia  scpediatriabta  socpediatria  zulmacucunuba  minsaludcol https   t co penfszxwwp|306
535|    noviembre  colombia  pediatría  gráfica  de   casos diarios atención por edad  género  etnia y departamento fuente   inscolombia   https   t co enerwflley|306
536|    noviembre  colombia  pediatría  gráficas  de   casos diarios bogotá  b quilla y atlántico  valle del cauca y antioquia  fuente   inscolombia   https   t co |306
537|más de   millones de casos confirmados de   en colombia  el número de casos diarios viene disminuyendo desde hace unos días y el número de muertes sigue sin bajar de   diarias   datos reportados ayer por  minsaludcol  inscolombia   🧵  casos diarios en colombia  https   t co |306
538|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co  y explora el  reportetráficodeinternet  más información en https   t co  https   t co xlrbyvwrhh|306
539|colombia pasó los   millones de casos de    suma   muertos   la iguana tv https   t co |306
540|rt  impactomundo    colombia   ¡increíble  niños del  chocó  periodistas de un noticiero estudiantil  consiguieron entrevistar a  ivanduque|306
541|colombia extiende un mes el cierre de las fronteras https   t co |306
542|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co  y explora el  reportetráficodeinternet  más información en https   t co  https   t co |306
543|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co  y explora el  reportetráficodeinternet  más información en https   t co  https   t co |306
544|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co  y explora el  reportetráficodeinternet  más información en https   t co  https   t co |306
545|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co  y explora el  reportetráficodeinternet  más información en https   t co  https   t co |306
546|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co  y explora el  reportetráficodeinternet  más información en https   t co  https   t co |306
547|evaluación del desempeño en la vigilancia de salud publica de   por departamentos en colombia  surgerystudents  surgresidents  ascolcirugia  cirugiauis  cirugiausabana  cirbosque  cirugiauniandes  futuroscirascol  sigusabana  sig umng https   t co |306
548| venezuela  nicolás maduro anunció ayer que levantará el toque de queda impuesto en los municipios fronterizos con colombia y brasil por la pandemia del    y que flexibilizará la cuarentena durante el mes de diciembre  https   t co |306
549| venezuela   nicolás maduro anunció ayer que levantará el toque de queda impuesto en los municipios fronterizos con colombia y brasil por la pandemia del    y que flexibilizará la cuarentena durante el mes de diciembre  https   t co |306
550| venezuela   nicolás maduro anunció ayer que levantará el toque de queda impuesto en los municipios fronterizos con colombia y brasil por la pandemia del    y que flexibilizará la cuarentena durante el mes de diciembre  https   t co |306
551| venezuela   nicolás maduro anunció ayer que levantará el toque de queda impuesto en los municipios fronterizos con colombia y brasil por la pandemia del    y que flexibilizará la cuarentena durante el mes de diciembre  https   t co |306
552|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co jdidcirjch y explora el  reportetráficodeinternet  más información en https   t co  https   t co |306
553|veo tendencias en twitter en colombia de  irresponsable  inepta y casi todas  más del    tienen que ver con la señora alcaldesa claudia lópez  que copiando a sus amigos dictadores y populistas venezolanos  ayer celebró la  llegada  de la navidad  luego no se queje del  |306
554|rt  aerocivilcol   elcaminoesreactivar   por seguridad los usuarios de transporte aéreo y personal del aeropuerto deberán tener instalada e|306
555| nuevafotodeperfil colombia país donde la alcaldesa  claudialopez  le puso bolitas de navidad al  🦠 https   t co |306
556|en chocó   colombia  reside una población afro  indígena y mestiza  que ha sido constantemente apetecida por empresas madereras y amenazada por grupos armados  hoy se debate entre su conservación y el contagio     lee la historia  https   t co  https   t co |306
557|venezuela levanta el toque de queda por covid  en municipios fronterizos con colombia y brasil  política  euvzla  yomequedoencasa https   t co |306
558| lomejordelanoche el  inscolombia entregó los primeros resultados del estudio de seroprevalencia de   en colombia  leticia y barranquilla alcanzaron un nivel de infección por encima del   en su población  lo explica  jeadranmalagon del  inscolombia     https   t co |306
559|rt     lomejordelanoche el  inscolombia entregó los primeros resultados del estudio de seroprevalencia de   en colombia |306
560|nuestra asociación hermana  cheveningcol nos invita a imaginar cómo serán las ciudades pospandemia   únanse a  ciudades post   transformemos las manera en la que las habitamos   buildbackbetter  🗓️ de diciembre ⏰   hora colombia  💻registro  https   t co  https   t co |306
561| mundo 🌐   las muertes en  estadosunidos 🇺🇸 por   están cerca de los  mil reportadas     agenciamxnoticias  https   t co |306
562|rt  don   claudia lópez quiere que  el  nunca se vaya de colombia  para poder utilizar los recursos públicos de bogotá  par|306
563|rt  eluniversal  venezuela levanta el toque de queda por covid  en municipios fronterizos con colombia y brasil  política  euvzla  yomequ|306
564|efectividad de la vacuna de moderna   moderna confirma   de efectividad en su vacuna para casos severos de covid    salud   w radio colombia https   t co  vía  wradiocolombia|306
565|rt  tcsnoticias   pandemia  colombia reportó en la última jornada   contagios nuevos del    con estos datos el país superó los |306
566|rt  diegosierrab  evaluación del desempeño en la vigilancia de salud publica de   por departamentos en colombia  surgerystudents  su|306
567| richizuluaga  monsieur oscar    nona pily    dcoronell  augusto pagano y en que país vives    osea que en colombia solo la gente se muere de   somos suiza no hay violencia  |306
568|rt  opsoms col  el instituto departamental de salud de nariño agradece a  opsoms y  usaid colombia por la donaciones que les permite fortal|306
569|rt     venezuela   nicolás maduro anunció ayer que levantará el toque de queda impuesto en los municipios fronterizos con colom|306
570|el instituto departamental de salud de nariño agradece a  opsoms   usaid colombia y  canadaycolombia por la donaciones que les permite fortalecer y mejorar la respuesta en salud durante la pandemia por      saludparatodos https   t co |306
571|   marianodealba  binettibruno   hola  gustaualegret me gustaría que toquemos el tema de los casos de  en colombia  en este momento se cuentan más de      y somos un país más pequeño que méxico o estados unidos|306
572|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co  y explora el  reportetráficodeinternet  más información en https   t co  https   t co |306
573| salud   pedimos evaluar con rigurosidad la vacuna contra el   que llegue a colombia  entidades de farmacovigilancia    conozca más de esta noticia aquí ➡️https   t co  https   t co |306
574|¿qué pasará ahora con las vacunas  te compartimos un  articulo que habla un poco de lo que nos depara el futuro de la  vacuna en colombia   qc    nota completa  https   t co cotmewhvdn|306
575|¿qué pasará ahora con las vacunas  te compartimos un  articulo que habla un poco de lo que nos depara el futuro de la  vacuna en colombia   qc    nota completa  https   t co uhqkdhlgzi|306
576|alrededor de cómo curar y prevenir   se han generado varios mitos  asociación salto ángel consultó a la   oms sobre el tema   somosenlaceguajira   reddeideas  unaideapara  organiza  fundación la otra juventud  alianza  unicef colombia https   t co |306
577| colombia celebramos la reincorporación de una trabajadora de nuestro afiliado  sntt  con el apoyo de la  itf  los trabajadores del  transporte son quienes mantienen el mundo en movimiento  incluso durante la pandemia    y deben ser reconocidos  no despedidos  somositf https   t co |306
578|¿cómo es la vuelta colombia  los eventos multitudinarios  no lo digo yo  lo dice el video  que organiza  claudialopez no transmiten    pero los eventos para vender papa o para marchar  esos si transmiten el virus  https   t co |306
579|agradecemos a los medios de comunicación  noticiascaracol y  eltiempo por el apoyo para difundir el comunicado emitido sobre  farmacovigilancia de la vacuna para prevenir    invitamos a nuestros seguidores a leer la nota de el tiempo aquí  https   t co  https   t co |306
580| reporte 🦠  noviembre    asocapitales las  capitales y las ciudades de  soacha   uribia y  rionegro  concentran el   del total de personas contagiadas en el país  es decir    personas   a la fecha se reporta un total de    personas fallecidas en  colombia https   t co |306
581|las estrategias definidas por el grupo éxito le han permitido enfrentar favorablemente la situación actual convirtiéndose en una empresa resiliente   https   t co    peruretail  coronavirus  news  noticias  noticiasonline  retail  retailnews    colombia|306
582|casos de   en  américalatina y el caribe a las   gmt del  de noviembre región     brasil     argentina     colombia     méxico     perú    chile    ecuador    panamá    bolivia    rep  dom     https   t co |306
583|colombia espera vacuna mientras ocupa el décimo puesto global en casos de covid  https   t co |306
584|rt  per el morichal  alrededor de cómo curar y prevenir   se han generado varios mitos  asociación salto ángel consultó a la   oms s|306
585|feliz aniversario de nuestra bella isla  san andres en el cristalino mar de los  colores  gracias a nuestra  armadacolombia  usembassybogota  usaid colombia   infopresidencia  ungrd  por su solidaridad y ayudas post    eta  iota   juntosvamosasaliradelante https   t co |306
586|rt  redmasnoticias   salud   pedimos evaluar con rigurosidad la vacuna contra el   que llegue a colombia  entidades de farmacovigi|306
587|   coronavirus  colombia   ¿qué resultados se conocen de los primeros estudios de seroprevalencia del   en colombia  esto explica la directora de la investigación      noticiascaracol https   t co xiftxlltto|306
588|rt  reporteya     coronavirus  colombia   ¿qué resultados se conocen de los primeros estudios de seroprevalencia del   en colom|306
589|🎧te damos la bienvenida a nuestro  podcast    en el hablaremos sobre las medidas de atención protección contención y convivencia que se están implementando en  pamplonaesmas para la mitigación del contagio del virus     care  dlspamplona  colombia https   t co |306
590|en colombia la vida vale menos cada vez si las noticias de  noticiasrcn y  noticiascaracol la hacen ver así  el   la rematan y el de paso no le importa nada  |306
591|rt  opsoms col  el instituto departamental de salud de nariño agradece a  opsoms   usaid colombia y  canadaycolombia por la donaciones que|306
592| economía  ivanduque  vacuna    📉🚨 nuestra duda es que la distribución  de la  vacuna  se politice   dicen trader desde bogotá   mi informe   colombia entre cautela y recesión    iforex com  https   t co gwcocugwbd https   t co |306
593|   coronavirus     nov    colombia  visual   notese que en las var  de  ag    fecha  pico  hasta ahora   en adelante que colombia mantiene la curva sin descenso considerable  el mínimo de var fué    el  de oct   https   t co |306
594|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co  y explora el  reportetráficodeinternet  más información en https   t co lsrdqvzsrc https   t co |306
595|lo más lógico es que la primera en enfermarse va a ser  claudialopez alias  claudemia   ojalá que por el bien de colombia el   la aterrice y le dé el descanso que tanto necesita  https   t co |306
596|📢 flashredmás     ⃣ tasa de desempleo en colombia llegó a     en octubre   ⃣ durante la pandemia se perdieron   puestos de trabajo formal en colombia  ministro de trabajo  ⃣ más de  millones de personas han contraído la enfermedad del   en el mundo  https   t co |306
597|rt  ae estrategica  el ministro de salud  fernando ruiz  informó que  colombia tiene  millones de dosis de vacunas contra la   ase|306
598|este miércoles  de diciembre estaremos en el conversatorio   status actual de  vacunas     junto a  afidro colombia y  amchamcol  no se pierda el evento y realice la inscripción aquí  https   t co  https   t co |306
599| casaideas ya planea el  en el retail colombiano  https   t co    peruretail  coronavirus  peru  news  noticias  noticiasonline  noticiasdeldia  retail  retailnews  |306
600|cartagena de indias  colombia  contagiados x   del domingo  al domingo  de noviembre de   fuerón     para un total de  fallecidos en ocho días  de domingo a domingo  triste todo esto que hoy vivimos acá en la tierra heroica |306
601|ni un solo político caído en el mundo por  covid  no se les hace rara esa cifra   estiempodecambiar  colombiasenosmuere  colombiadespierta  colombia  coronavirus    covid|306
602|rt  americavalerosa  ni un solo político caído en el mundo por  covid  no se les hace rara esa cifra   estiempodecambiar  colombiasenosmu|306
603|para conocer el comportamiento de internet en  colombia 📈 y para que estemos  comunicadoscomoes  durante la emergencia por el covid  visita https   t co eppztdbjjz y explora el  reportetráficodeinternet  más información en https   t co   https   t co |306
604|rt  pvasquezcolpicu      noviembre  colombia  pediatría  gráfica  de   casos diarios atención por edad  género  etnia y departam|306
605|rt  pvasquezcolpicu      noviembre  colombia  pediatría  gráficas  de   casos diarios bogotá  b quilla y atlántico  valle del ca|306
606|la evolución del desempleo en el eje cafetero evidencia que la coyuntura    esta marcando un nuevo ciclo de contracción comparable con la crisis financiera    sin embargo  destaca que el mercado estaba registrando enfriamiento desde  y   dane colombia https   t co |306
607|rt  asofarmacovig  agradecemos a los medios de comunicación  noticiascaracol y  eltiempo por el apoyo para difundir el comunicado emitido s|306
608|🚨alarmante🚨 el virus en su viaje desde wuhan a colombia ha sabido mutar  pero bastante  coronavirus  wuhan   https   t co rugxsefxgt|306
609|top  de america         🇺🇸 estados unidos     🇧🇷 brasil     🇦🇷 argentina     🇨🇴 colombia     🇲🇽 méxico    🇵🇪 perú    🇨🇱 chile    🇨🇦 canadá    🇪🇨 ecuador    🇵🇦 panamá     quedateencasa|306
610|venezuela levanta el toque de queda en municipios fronterizos con colombia y brasil  venezuela  euvzla https   t co |306
611|rt  teleiguana  colombia pasó los   millones de casos de    suma   muertos   la iguana tv https   t co |306
612|reporte de 🇨🇴  colombia    casos nuevos    casos totales     muertes nuevas   muertes totales    recuperados nuevos    recuperados totales        quedateencasa|306
613|rt  eluniversal  venezuela levanta el toque de queda en municipios fronterizos con colombia y brasil  venezuela  euvzla https   t co |306
614| n larenas hola nicolas  me puedes ayudar confirmando si colombia cerro  hoy am  los vuelos de pasajeros con ecuador perú venezuela y brasil por el  |306
615|rt  pvasquezcolpicu      noviembre  colombia  pediatría  gráficas  de   casos fallecidos  atribuibles y no  na    casos uci y ho|306
616|así funcionan las cosas bajo la batuta del  cedemocratico    antiuribistasigueantiuribista  colombia      duqueparamilitar  uribeeltriste https   t co |306
617| colombia espera vacuna mientras ocupa el décimo puesto global en casos de   https   t co |306
618|rt    la evolución del desempleo en el eje cafetero evidencia que la coyuntura    esta marcando un nuevo ciclo de|306
619|💠la oms pide seriedad por la situación  muy preocupante  del   en  méxico   💠agencias de la onu alertan de riesgos de protección en  colombia y  venezuela por la pandemia  💠esto es un desastre centroamérica necesita ayuda internacional  wfp es  https   t co xyrdfabotv|306
620|rt  sanandreslovers  feliz aniversario de nuestra bella isla  san andres en el cristalino mar de los  colores  gracias a nuestra  armadaco|306
621|    noviembre  colombia  pediatría  gráficas  de   atención por fechas de notificación  resultado y publicación  fuente   inscolombia   https   t co |306
622|    noviembre  colombia  pediatría  gráficas  de   tabla de tiempos  tiempos de síntomas y tiempo a resultados  fuente   inscolombia   https   t co |306
623|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co  y explora el  reportetráficodeinternet  más información en https   t co  https   t co |306
624|🔵 no te lo pierdas‼️  resultados para colombia 🇨🇴 de la encuesta regional uso de alcohol y      🗓️  de diciembre 🕔  p m    transmisión por facebook live ops oms colombia https   t co onfceqhyxd|306
625|somos dos familias que les agradecemos infinitamente por su aporte y difusión del mensaje  es muy importante para nosotros asegurar su retorno a  colombia y más ahora con el tema de   que nuevamente cobra  fuerza  acá el link y gracias ⭐⭐⭐ https   t co |306
626|✅artículo de la semana   medidas cautelares en procesos de reorganización empresarial   ℹ️ ver artículo completo https   t co gkgyuzwrdb   legal  empresas  empresario  colombia  insolvencia    empresarial|306
627|rt  angelicayoma  somos dos familias que les agradecemos infinitamente por su aporte y difusión del mensaje  es muy importante para nosotro|306
628|    lapandemiacontinua     colombia  evitar grandes reuniones familiares  el llamado de la oms para navidad https   t co  a través de  eltiempo|306
629| sepaque reinaldo valencia  médico zuliano radicado en barranquilla  falleció el domingo   en colombia  luego de dos meses de tratamiento por complicaciones asociadas al   https   t co zcsgsuiqrn|306
630| jayfonsecapr el problema del  no es si mata mucho o poco es la capacidad de hacer colapsar los sistemas de salud de un país las muertes sin una rifa italia mujer  años sobrevivió houston  años murió en  horas colombia  asintomático el último día de cuarentena|306
631|rt  opsoms col  🔵 no te lo pierdas‼️  resultados para colombia 🇨🇴 de la encuesta regional uso de alcohol y      🗓️  de diciembre 🕔|306
632|rt    coronavirus en  latinoamerica lunes  noviembre     hora i canarias    casos en  venezuela guatemala parag|306
633|gobierno decretó cerrar los pasos terrestres y fluviales de frontera con panamá  ecuador  perú  brasil y venezuela  a partir de las   del  de diciembre de   hasta las   del  de enero de   con el fin de reducir propagación del     https   t co |306
634|🔊la oms pide seriedad por la situación  muy preocupante  del   en  méxico   🔊agencias de la onu alertan de riesgos de protección en  colombia y  venezuela por la pandemia  🔊esto es un desastre centroamérica necesita ayuda internacional  wfp es  https   t co |306
635|del  al    argentina🇦🇷    colombia🇨🇴    perú🇵🇪    sudáfrica🇿🇦    polonia🇵🇱    indonesia🇮🇩    alemania🇩🇪    bélgica🇧🇪    chile🇨🇱    turquía🇹🇷         covid   covid    ahora|306
636|esto demuestra que colombia no hizo ninguna negociación bilateral con ninguno de los laboratorios  es el colmo    dónde está toda la     destinada para el      ivanduque  minsaludcol  ronnysuarez   nachogomex  monyrodriguezof   https   t co |306
637|subiendo como espuma el  en colombia  norte de santander y cúcuta https   t co |306
638|    el ministerio de salud de  colombia actualizó los datos de   de este lunes  la semana en el vecino país comenzó con   nuevos casos para un total de casos registrados de      activos hasta los momentos hay   contagios  los decesos totales son   https   t co |306
639| colombia   decretan ley seca y toque de queda sectorizado por aumento en casos de  covid  en cartagena   amplíe la información aquí ➡️ https   t co  https   t co |306
640|samuel y daniel atendidos a través del programa aluna móvil  realizando actividad de juego simbólico  ludica  juego  aprendizaje  procesos  encasa  prevenciónyacción  yomequedoencasa    cartagena  colombia  autocuidado 👏💥👨‍🍳👨‍🍳 https   t co epcfwfeitq|306
641|colombia     de noviembre     nuevos casos   fallecidos  total     fallecidos|306
642|resultados   en  colombia   noviembre https   t co |306
643|rt  amxnoticias   mundo 🌐   las muertes en  estadosunidos 🇺🇸 por   están cerca de los  mil reportadas     agenciamxnoticias  http|306
644| quindío   quindío inicia semana con  fallecimientos y  casos nuevos de covid   https   t co   reportecovid  colombia    quindiogob https   t co |306
645| mluciaramirez  dane colombia debe ser por los casi   muertos por  |306
646|   de noviembre  atlántico ️⃣️⃣️⃣ casos   barranquilla    municipios ️⃣ fallecidos   barranquilla  puerto colombia  reporta  minsaludcol ️⃣ ️⃣️⃣️⃣ contagios y ️⃣️⃣️⃣ fallecidos  de los cuales  son de otros días  en todo el país https   t co |306
647|rt  josegranadosf     de noviembre  atlántico ️⃣️⃣️⃣ casos   barranquilla    municipios ️⃣ fallecidos   barranquilla  p|306
648| colombia   hoy hubo   recuperados de covid  en el país   https   t co     elmeridianoteubica  avanzamos|306
649| actualidad   colombia registra   nuevos casos de covid   cifra de fallecidos alcanza los    gt  gt  https   t co tskcdffuhm https   t co |306
650|¡atención  🇨🇴  minsalud reporta hoy   nuevos contagios de   en  colombia y  fallecidos  en total  el país tiene   casos activos  https   t co |306
651|rt  breepalacino  esto demuestra que colombia no hizo ninguna negociación bilateral con ninguno de los laboratorios  es el colmo    dónde e|306
652| salariominimo  tras  el golpe a los hogares  por el       educación en  casa   que implica mayores gastos   computadores   celulares  acceso a internet   alimentación   sumado a el cierre de mipymes   la reducción de aforos   restricciones a la movilidad    colombia https   t co |306
653| reportecovid   personas murieron en las últimas horas por cuenta del    además otras   resultaron contagiadas   todos los detalles de la evolución de la pandemia se lo contamos en las historias  https   t co wammnsxhsi https   t co zqcvjouvgc|306
654|rt     atención colombia hoy con más de   casos y barranquilla nuevamente supera los   enteres en nuestro panorama c|306
655|rt  agencia api  ¡atención  🇨🇴  minsalud reporta hoy   nuevos contagios de   en  colombia y  fallecidos  en total  el país ti|306
656|para conocer el comportamiento de internet en colombia 📈 y para que estemos  comunicadoscomoes 🧭 durante la emergencia por el covid   visita https   t co vkcduecugr y explora el  reportetráficodeinternet  más información en https   t co  https   t co |306
657| atención el ministerio de salud reportó este lunes   casos nuevos de   en  colombia  https   t co |306
658|rt  noticiasonu  💠la oms pide seriedad por la situación  muy preocupante  del   en  méxico   💠agencias de la onu alertan de riesgos|306
659| envivo   el presidente  ivanduque entrega un balance de la situación del   en colombia   ➡️ https   t co  https   t co |306
660|es increíble que el gobierno pretenda exonerar de responsabilidad a las farmacéuticas en caso que las vacuna contra el  produzca un efecto secundario en los colombianos  que desgracia terminar como ratas de laboratorio  https   t co |306
661|rt  wradiocolombia   actualidad   colombia registra   nuevos casos de covid   cifra de fallecidos alcanza los    gt  gt  https   t co |306
662|rt  efectococuyo   sepaque reinaldo valencia  médico zuliano radicado en barranquilla  falleció el domingo   en colombia  luego de dos|306
663|nace en singapur un bebé con anticuerpos de la    https   t co   israel  ecuador  colombia  eeuu  chile  argentina  panamá  españa  coronavirusec  coronavirus|306
664| reporte  de noviembre en colombia se registra   recuperados    nuevos casos y  fallecidos   las cifras del día llegan a    recuperados     casos confirmados     fallecidos y   casos activos por    quédateencasaconlaud🏡 https   t co |306
665|🇨🇴   colombia   colombia reporta hoy   nuevos casos y  fallecidos por covid    colombia  |306
666| yayoarlequin  doctorasurella   pues  como la moda es aterrorizar con el   sabiendo que las cifras generales de mortalidad en colombia y en el mundo siguen por debajo de los años anteriores    solo digo🙃  datos de españa para  covidiotas https   t co |306
667| wradiocolombia  ivanduque de cual futuro nos habla señor presidente  ivanduque   mire como estamos solo se le ve hablar de  y no vemos ni escuchamos planteamientos concretos en materia de estrategias económicas para llevar a colombia por el camino de desarrollo  sea mas sensato y coherente |306
668|  colombia curvas y graficas al  de noviembre https   t co |306
669| atención 📌moderna solicitará autorización a la fda para aprobación de su vacuna contra la   conózca los detalles aquí➡️https   t co   moderna tx  minsaludcol  fedmedcol  amci colombia  colegiomedicoco  fedmedcol  virolcolombia  asocientificas https   t co |306
670|colombia continúa con las fronteras terrestres y fluviales cerradas hasta enero del próximo año   el home noticias https   t co     migracioncol   juanfespinosap   infopresidencia  fruizgomez  minsaludcol    migracioncol  migracion  colombia  coronavirus  |306
671|rt    más de   millones de casos confirmados de   en colombia  el número de casos diarios viene disminuyendo desde hace uno|306
672|rt  coronavirusnewv  🇨🇴   colombia   colombia reporta hoy   nuevos casos y  fallecidos por covid    colombia  |306
673|rt  redmasnoticias   colombia   decretan ley seca y toque de queda sectorizado por aumento en casos de  covid  en cartagena   amplíe la i|306
674| colombia      de recuperación y     de mortalidad  de los    casos  se han recuperado    y han fallecido     coronavirus       https   t co |306
675|esta cuestión se está recuperando mucho más rápido de lo que yo esperaba  por fin algo de buenas noticias 🙏🙏🙏    colombia https   t co |306
676| prevenciónyacción    colombia registra   casos activos y a lo largo de toda la pandemia el    de las personas agredidas por   han sido atendidas en su residencia  el    ha estado en hospitalización y el    ha estado en uci  presidente  ivanduque|306
677| colombia      de recuperación y     de mortalidad  de los    casos  se han recuperado    y han fallecido     coronavirus     https   t co |306
678| colombia      de recuperación y     de mortalidad  de los    casos  se han recuperado    y han fallecido     coronavirus       https   t co |306
679| colombia      de recuperación y     de mortalidad  de los    casos  se han recuperado    y han fallecido     coronavirus       https   t co |306
680| colombia      de recuperación y     de mortalidad  de los    casos  se han recuperado    y han fallecido     coronavirus       https   t co |306
681| colombia      de recuperación y     de mortalidad  de los    casos  se han recuperado    y han fallecido     coronavirus       https   t co ozpixfziwn|306
682| colombia      de recuperación y     de mortalidad  de los    casos  se han recuperado    y han fallecido     coronavirus       https   t co |306
683| colombia      de recuperación y     de mortalidad  de los    casos  se han recuperado    y han fallecido     coronavirus       https   t co |306
684|  colombia progresión de contagios al  de noviembre https   t co edgzirulkj|306
685|rt  albertobernalle  esta cuestión se está recuperando mucho más rápido de lo que yo esperaba  por fin algo de buenas noticias 🙏🙏🙏  |306
686|rt  infopresidencia   prevenciónyacción    colombia registra   casos activos y a lo largo de toda la pandemia el    de las personas|306
687|covid   continúan creciendo los casos activos en colombia https   t co   quedateencasa    covid    coronavirus  bioseguridad  colombia  salud  bogota  recuperados  siainforma  sialanoticia  antioquia   gobantioquia   minsaludcol|306
688| mundo    colombia decidió mantener cerradas sus  fronteras terrestres y fluviales hasta el  de enero del   como medida para prevenir la expansión del    https   t co |306
689|rt  noticiasonu  🔊la oms pide seriedad por la situación  muy preocupante  del   en  méxico   🔊agencias de la onu alertan de riesgos|306
690|ganamos  premiosingenio en la categoria mejor solución  con  ligadelrescate  muchas gracias a  fedesoftcol   ministerio tic  y   por este gran reconocimiento   ¡gracias a nuestros aliados  andi colombia   andidelfuturo   camaracomerbog   innpulsacol por el apoyo  https   t co |306
691|y colombia hasta febrero   venezuela libre del  hasta  de diciembre    último boletín cne  https   t co |305
692|rt  wradiocolombia   actualidad   colombia registra   nuevos contagios de covid   fallecidos alcanzan los    gt  gt  https   t co |305
693|rt  coronavirusnewv  🇨🇴   colombia  se reportaron hoy   nuevos casos y  nuevas muertes por covid  en colombia  colombia    |305
694|rt    querido hombre araña ven aquí  🕷🍆 ociosoccs  gsafadinhos  gaysplus  pollas   elcruising  dotadaopaulista  andrea suarez |305
695|freddy bernal dice que no abrirá la fronte con colombia  debido al aumento de los casos de      pero ferias  a no  eso sí |305
696|rt  xhespanol  el ministerio de salud de colombia reportó el viernes que la cifra de contagiados por   en el país aumentó a   |305
697|rt  coronavirusnewv  🌍 mundo  muertes por covid  en el último día   🇺🇸 eeuu   🇮🇹 italia  🇲🇽 mexico  🇵🇱 polonia  🇧🇷 brasil |305
